taxi_id_a,taxi_id_b,first_met_at
20000224,20000383,2013-10-25 11:23:19
20000154,20000434,2013-10-25 11:26:06
20000187,20000541,2013-10-25 12:04:38
20000021,20000055,2013-10-25 12:07:25
20000324,20000560,2013-10-25 12:07:29
20000041,20000547,2013-10-25 12:10:25
20000195,20000589,2013-10-25 12:13:21
20000468,20000560,2013-10-25 12:20:24
20000435,20000591,2013-10-25 12:22:34
20000453,20000596,2013-10-25 12:24:27
20000085,20000233,2013-10-25 12:29:38
20000104,20000453,2013-10-25 12:37:27
20000032,20000263,2013-10-25 12:39:03
20000250,20000688,2013-10-25 12:39:10
20000455,20000608,2013-10-25 12:40:00
20000032,20000589,2013-10-25 12:43:32
20000349,20000617,2013-10-25 12:44:16
20000504,20000589,2013-10-25 12:47:02
20000040,20000129,2013-10-25 12:53:09
20000272,20000684,2013-10-25 12:59:01
20000014,20000128,2013-10-25 13:06:54
20000476,20000492,2013-10-25 13:08:24
20000598,20000615,2013-10-25 13:14:31
20000389,20000687,2013-10-25 13:37:20
20000324,20000504,2013-10-25 13:38:24
20000195,20000509,2013-10-25 13:42:22
20000403,20000663,2013-10-25 13:43:45
20000509,20000663,2013-10-25 13:44:48
20000330,20000509,2013-10-25 13:47:03
20000180,20000663,2013-10-25 13:50:17
20000423,20000671,2013-10-25 13:56:55
20000186,20000370,2013-10-25 13:57:12
20000186,20000578,2013-10-25 13:57:30
20000017,20000197,2013-10-25 13:58:22
20000304,20000406,2013-10-25 14:07:02
20000672,20000697,2013-10-25 14:07:27
20000657,20000658,2013-10-25 14:08:29
20000464,20000671,2013-10-25 14:12:55
20000120,20000693,2013-10-25 14:14:36
20000053,20000344,2013-10-25 14:19:25
20000093,20000337,2013-10-25 14:19:36
20000157,20000468,2013-10-25 14:20:53
20000569,20000672,2013-10-25 14:23:12
20000472,20000562,2013-10-25 14:23:28
20000189,20000624,2013-10-25 14:23:52
20000180,20000198,2013-10-25 14:27:36
20000021,20000285,2013-10-25 14:28:19
20000251,20000398,2013-10-25 14:31:50
20000051,20000904,2013-10-25 14:31:57
20000039,20000077,2013-10-25 14:33:15
20000051,20000104,2013-10-25 14:37:42
20000224,20000619,2013-10-25 14:39:35
20000294,20000664,2013-10-25 14:42:03
20000497,20000686,2013-10-25 14:52:42
20000041,20000195,2013-10-25 14:58:37
20000095,20000159,2013-10-25 14:59:18
20000434,20000682,2013-10-25 15:01:30
20000192,20000343,2013-10-25 15:01:51
20000172,20000424,2013-10-25 15:03:54
20000497,20000515,2013-10-25 15:04:43
20000343,20000349,2013-10-25 15:06:04
20000131,20000424,2013-10-25 15:07:29
20000021,20000349,2013-10-25 15:08:04
20000058,20000311,2013-10-25 15:08:09
20000047,20000468,2013-10-25 15:09:01
20000192,20000349,2013-10-25 15:09:34
20000021,20000343,2013-10-25 15:12:36
20000271,20000569,2013-10-25 15:16:06
20000039,20000307,2013-10-25 15:16:20
20000296,20000681,2013-10-25 15:16:38
20000430,20000541,2013-10-25 15:24:26
20000100,20000184,2013-10-25 15:34:04
20000184,20000325,2013-10-25 15:42:38
20000054,20000686,2013-10-25 15:45:16
20000452,20000517,2013-10-25 15:45:46
20000104,20000131,2013-10-25 15:47:18
20000419,20000562,2013-10-25 15:48:44
20000261,20000334,2013-10-25 15:49:08
20000468,20000594,2013-10-25 15:49:40
20000407,20000623,2013-10-25 15:51:00
20000229,20000658,2013-10-25 15:56:38
20000653,20000658,2013-10-25 15:59:36
20000198,20000345,2013-10-25 16:01:14
20000047,20000119,2013-10-25 16:07:33
20000011,20000347,2013-10-25 16:10:01
20000053,20000224,2013-10-25 16:10:03
20000104,20000697,2013-10-25 16:11:01
20000311,20000667,2013-10-25 16:18:20
20000545,20000653,2013-10-25 16:19:21
20000074,20000109,2013-10-25 16:20:00
20000192,20000454,2013-10-25 16:20:42
20000294,20000330,2013-10-25 16:28:30
20000256,20000648,2013-10-25 16:30:40
20000419,20000648,2013-10-25 16:30:58
20000026,20000507,2013-10-25 16:34:13
20000072,20000612,2013-10-25 16:39:58
20000315,20000560,2013-10-25 16:55:55
20000075,20000156,2013-10-25 16:56:10
20000144,20000243,2013-10-25 16:56:51
20000002,20000008,2013-10-25 16:57:49
20000197,20000386,2013-10-25 17:00:29
20000158,20000554,2013-10-25 17:09:36
20000239,20000268,2013-10-25 17:22:15
20000008,20000594,2013-10-25 17:28:49
20000007,20000619,2013-10-25 17:29:19
20000546,20000665,2013-10-25 17:32:13
20000120,20000206,2013-10-25 17:36:05
20000325,20000362,2013-10-25 17:54:02
20000486,20000576,2013-10-25 18:28:51
20000239,20000514,2013-10-25 18:32:59
20000393,20000697,2013-10-25 18:49:46
20000500,20000697,2013-10-25 18:51:34
20000625,20000658,2013-10-25 18:53:08
20000047,20000235,2013-10-25 19:14:23
20000521,20000616,2013-10-25 19:15:34
20000037,20000080,2013-10-25 19:34:54
20000009,20000325,2013-10-25 19:58:16
20000230,20000483,2013-10-25 20:00:44
20000013,20000472,2013-10-25 20:03:49
20000002,20000343,2013-10-25 20:05:09
20000201,20000662,2013-10-25 20:08:06
20000002,20000600,2013-10-25 20:10:43
20000054,20000067,2013-10-25 20:13:33
20000195,20000467,2013-10-25 20:16:47
20000572,20000678,2013-10-25 20:21:22
20000004,20000215,2013-10-25 20:26:42
20000037,20000591,2013-10-25 20:32:08
20000041,20000548,2013-10-25 20:55:10
20000008,20000014,2013-10-25 20:58:38
20000424,20000601,2013-10-25 21:18:16
20000591,20000684,2013-10-25 21:28:00
20000393,20000548,2013-10-25 21:44:49
20000216,20000393,2013-10-25 21:49:03
20000085,20000612,2013-10-25 21:52:06
20000215,20000598,2013-10-25 22:16:15
20000111,20000488,2013-10-25 22:17:12
20000574,20000598,2013-10-25 22:17:45
20000364,20000570,2013-10-25 22:42:17
20000009,20000022,2013-10-25 22:54:44
20000167,20000903,2013-10-25 22:54:46
20000015,20000252,2013-10-25 23:06:06
20000554,20000675,2013-10-25 23:09:13
20000338,20000684,2013-10-25 23:14:45
20000173,20000440,2013-10-25 23:22:13
20000216,20000398,2013-10-25 23:22:17
20000343,20000600,2013-10-25 23:23:29
20000053,20000309,2013-10-25 23:35:36
20000054,20000419,2013-10-25 23:47:29
20000463,20000601,2013-10-26 00:00:58
20000067,20000254,2013-10-26 00:01:07
20000011,20000037,2013-10-26 00:05:46
20000333,20000632,2013-10-26 00:15:44
20000153,20000453,2013-10-26 00:30:04
20000504,20000554,2013-10-26 00:32:30
20000089,20000398,2013-10-26 00:54:58
20000389,20000598,2013-10-26 01:09:44
20000089,20000588,2013-10-26 01:19:55
20000419,20000458,2013-10-26 01:20:53
20000197,20000216,2013-10-26 01:24:51
20000136,20000589,2013-10-26 01:38:48
20000154,20000166,2013-10-26 02:12:32
20000108,20000273,2013-10-26 02:21:11
20000381,20000658,2013-10-26 02:22:19
20000105,20000611,2013-10-26 02:36:20
20000037,20000159,2013-10-26 02:56:19
20000151,20000320,2013-10-26 02:57:02
20000104,20000578,2013-10-26 03:21:39
20000171,20000320,2013-10-26 03:23:03
20000037,20000046,2013-10-26 03:26:52
20000140,20000657,2013-10-26 03:31:46
20000054,20000231,2013-10-26 03:32:25
20000309,20000589,2013-10-26 03:41:35
20000151,20000611,2013-10-26 03:52:50
20000041,20000129,2013-10-26 03:58:38
20000406,20000477,2013-10-26 04:06:14
20000036,20000398,2013-10-26 04:19:06
20000280,20000325,2013-10-26 04:19:06
20000549,20000658,2013-10-26 04:19:39
20000057,20000108,2013-10-26 04:26:25
20000046,20000477,2013-10-26 04:40:36
20000036,20000560,2013-10-26 04:43:37
20000046,20000067,2013-10-26 04:43:51
20000307,20000477,2013-10-26 04:51:36
20000003,20000280,2013-10-26 04:53:46
20000118,20000166,2013-10-26 05:02:29
20000036,20000588,2013-10-26 05:06:20
20000166,20000201,2013-10-26 05:10:30
20000460,20000483,2013-10-26 05:10:46
20000083,20000460,2013-10-26 05:15:48
20000077,20000305,2013-10-26 05:26:50
20000192,20000534,2013-10-26 05:31:31
20000201,20000525,2013-10-26 05:35:33
20000036,20000667,2013-10-26 05:45:58
20000003,20000288,2013-10-26 05:46:16
20000123,20000436,2013-10-26 05:47:14
20000276,20000612,2013-10-26 05:54:40
20000003,20000513,2013-10-26 06:07:38
20000434,20000508,2013-10-26 06:15:38
20000403,20000534,2013-10-26 06:30:55
20000114,20000562,2013-10-26 08:19:11
20000332,20000460,2013-10-26 08:50:56
20000430,20000460,2013-10-26 08:54:56
20000186,20000440,2013-10-26 08:55:23
20000434,20000539,2013-10-26 08:58:10
20000109,20000443,2013-10-26 09:11:13
20000049,20000565,2013-10-26 09:47:12
20000326,20000560,2013-10-26 09:53:00
20000502,20000686,2013-10-26 10:23:06
20000011,20000607,2013-10-26 10:42:38
20000681,20000682,2013-10-26 10:49:59
20000216,20000604,2013-10-26 11:00:17
20000065,20000681,2013-10-26 11:07:44
20000464,20000571,2013-10-26 11:43:41
20000031,20000410,2013-10-26 11:56:37
20000605,20000618,2013-10-26 11:58:16
20000268,20000464,2013-10-26 12:01:56
20000334,20000398,2013-10-26 12:10:56
20000398,20000561,2013-10-26 12:10:56
20000195,20000436,2013-10-26 12:13:36
20000144,20000229,2013-10-26 12:22:35
20000066,20000207,2013-10-26 12:25:28
20000039,20000113,2013-10-26 12:31:15
20000013,20000037,2013-10-26 12:34:42
20000042,20000407,2013-10-26 12:47:25
20000081,20000324,2013-10-26 12:56:25
20000435,20000697,2013-10-26 13:55:13
20000187,20000676,2013-10-26 14:00:46
20000195,20000294,2013-10-26 14:04:27
20000042,20000123,2013-10-26 14:11:55
20000506,20000676,2013-10-26 14:12:56
20000269,20000325,2013-10-26 14:16:53
20000486,20000900,2013-10-26 14:21:39
20000273,20000362,2013-10-26 14:32:18
20000086,20000235,2013-10-26 15:09:09
20000184,20000617,2013-10-26 15:15:12
20000114,20000424,2013-10-26 15:16:06
20000114,20000131,2013-10-26 15:16:26
20000104,20000114,2013-10-26 15:23:22
20000331,20000506,2013-10-26 15:26:59
20000307,20000900,2013-10-26 15:27:06
20000331,20000686,2013-10-26 15:29:44
20000042,20000206,2013-10-26 15:30:24
20000249,20000502,2013-10-26 15:31:25
20000174,20000617,2013-10-26 15:33:08
20000247,20000675,2013-10-26 15:42:25
20000324,20000525,2013-10-26 15:44:47
20000495,20000509,2013-10-26 15:45:06
20000010,20000450,2013-10-26 15:56:36
20000013,20000345,2013-10-26 15:59:39
20000092,20000131,2013-10-26 16:05:08
20000042,20000331,2013-10-26 16:07:03
20000539,20000604,2013-10-26 16:09:53
20000038,20000085,2013-10-26 16:15:04
20000216,20000388,2013-10-26 16:22:12
20000541,20000663,2013-10-26 17:11:38
20000081,20000607,2013-10-26 17:14:05
20000137,20000600,2013-10-26 17:40:55
20000387,20000900,2013-10-26 17:47:50
20000246,20000334,2013-10-26 17:56:14
20000171,20000574,2013-10-26 18:17:26
20000157,20000675,2013-10-26 18:45:41
20000482,20000500,2013-10-26 18:51:34
20000251,20000254,2013-10-26 18:59:19
20000037,20000480,2013-10-26 19:08:25
20000153,20000570,2013-10-26 19:20:36
20000075,20000245,2013-10-26 19:21:42
20000326,20000594,2013-10-26 19:24:56
20000377,20000594,2013-10-26 20:07:12
20000060,20000410,2013-10-26 20:13:31
20000351,20000410,2013-10-26 20:18:00
20000060,20000393,2013-10-26 20:19:42
20000089,20000251,2013-10-26 20:24:45
20000467,20000569,2013-10-26 20:29:21
20000343,20000621,2013-10-26 20:33:53
20000188,20000570,2013-10-26 20:35:31
20000377,20000410,2013-10-26 20:35:46
20000060,20000285,2013-10-26 20:38:45
20000297,20000570,2013-10-26 20:41:46
20000517,20000611,2013-10-26 20:46:17
20000083,20000197,2013-10-26 20:48:19
20000337,20000423,2013-10-26 21:05:42
20000509,20000514,2013-10-26 21:17:00
20000239,20000381,2013-10-26 21:17:48
20000014,20000640,2013-10-26 21:24:43
20000038,20000304,2013-10-26 21:35:53
20000509,20000540,2013-10-26 21:55:44
20000054,20000518,2013-10-26 22:09:33
20000037,20000038,2013-10-26 22:32:48
20000506,20000589,2013-10-26 23:18:20
20000304,20000347,2013-10-26 23:19:10
20000387,20000612,2013-10-26 23:29:17
20000042,20000687,2013-10-26 23:30:03
20000008,20000570,2013-10-26 23:40:37
20000010,20000549,2013-10-26 23:46:39
20000421,20000640,2013-10-26 23:51:49
20000011,20000089,2013-10-26 23:53:20
20000255,20000440,2013-10-26 23:53:58
20000010,20000011,2013-10-26 23:56:51
20000179,20000372,2013-10-26 23:57:27
20000245,20000450,2013-10-27 00:11:56
20000453,20000672,2013-10-27 00:14:26
20000332,20000625,2013-10-27 00:24:03
20000173,20000347,2013-10-27 00:27:33
20000005,20000081,2013-10-27 00:34:42
20000101,20000901,2013-10-27 00:37:24
20000217,20000542,2013-10-27 00:42:37
20000381,20000395,2013-10-27 00:43:32
20000057,20000497,2013-10-27 00:51:50
20000022,20000473,2013-10-27 00:52:43
20000022,20000687,2013-10-27 01:02:25
20000239,20000904,2013-10-27 01:02:40
20000242,20000557,2013-10-27 01:08:40
20000201,20000388,2013-10-27 01:15:00
20000160,20000297,2013-10-27 01:18:30
20000387,20000403,2013-10-27 01:19:04
20000014,20000492,2013-10-27 01:20:56
20000038,20000598,2013-10-27 02:20:18
20000022,20000450,2013-10-27 02:22:38
20000243,20000625,2013-10-27 02:24:34
20000359,20000657,2013-10-27 02:31:20
20000201,20000338,2013-10-27 02:48:06
20000541,20000657,2013-10-27 02:53:31
20000268,20000901,2013-10-27 02:57:05
20000160,20000663,2013-10-27 03:05:58
20000007,20000372,2013-10-27 03:06:06
20000372,20000517,2013-10-27 03:09:06
20000197,20000199,2013-10-27 03:11:04
20000051,20000153,2013-10-27 03:18:25
20000360,20000503,2013-10-27 03:33:21
20000022,20000057,2013-10-27 03:38:19
20000159,20000381,2013-10-27 03:46:22
20000332,20000672,2013-10-27 03:46:46
20000588,20000625,2013-10-27 04:02:54
20000353,20000632,2013-10-27 04:04:46
20000231,20000653,2013-10-27 04:06:04
20000037,20000166,2013-10-27 04:07:56
20000166,20000304,2013-10-27 04:08:23
20000140,20000166,2013-10-27 04:09:12
20000621,20000626,2013-10-27 04:10:08
20000483,20000554,2013-10-27 04:11:17
20000242,20000398,2013-10-27 04:13:28
20000324,20000662,2013-10-27 04:14:31
20000046,20000624,2013-10-27 04:20:47
20000398,20000578,2013-10-27 04:26:36
20000031,20000160,2013-10-27 04:29:12
20000578,20000611,2013-10-27 04:30:24
20000472,20000601,2013-10-27 04:31:13
20000199,20000446,2013-10-27 04:32:45
20000057,20000403,2013-10-27 04:37:35
20000197,20000403,2013-10-27 04:43:24
20000242,20000589,2013-10-27 04:45:57
20000356,20000446,2013-10-27 04:46:17
20000333,20000624,2013-10-27 05:01:17
20000037,20000271,2013-10-27 05:02:24
20000481,20000640,2013-10-27 05:11:55
20000419,20000481,2013-10-27 05:13:27
20000092,20000534,2013-10-27 05:16:51
20000136,20000406,2013-10-27 05:19:30
20000403,20000542,2013-10-27 05:28:06
20000364,20000508,2013-10-27 05:33:21
20000037,20000112,2013-10-27 05:40:08
20000003,20000304,2013-10-27 05:49:16
20000309,20000513,2013-10-27 05:53:14
20000009,20000403,2013-10-27 06:04:18
20000023,20000036,2013-10-27 06:06:29
20000077,20000472,2013-10-27 06:16:14
20000021,20000388,2013-10-27 06:20:28
20000187,20000334,2013-10-27 06:37:55
20000179,20000395,2013-10-27 06:38:52
20000224,20000616,2013-10-27 06:42:00
20000325,20000542,2013-10-27 06:48:37
20000460,20000657,2013-10-27 06:55:35
20000477,20000616,2013-10-27 07:16:56
20000129,20000529,2013-10-27 07:22:39
20000429,20000561,2013-10-27 07:59:35
20000250,20000561,2013-10-27 08:00:37
20000239,20000341,2013-10-27 09:04:08
20000074,20000222,2013-10-27 10:05:36
20000004,20000363,2013-10-27 10:17:50
20000038,20000272,2013-10-27 10:52:07
20000408,20000675,2013-10-27 11:29:38
20000408,20000497,2013-10-27 11:36:43
20000199,20000657,2013-10-27 11:51:52
20000142,20000215,2013-10-27 13:17:59
20000012,20000177,2013-10-27 13:36:30
20000083,20000483,2013-10-27 13:54:44
20000440,20000657,2013-10-27 15:25:55
20000303,20000617,2013-10-27 15:29:50
20000541,20000598,2013-10-27 17:05:08
20000450,20000561,2013-10-27 17:13:51
20000296,20000560,2013-10-27 17:27:22
20000305,20000561,2013-10-27 17:27:54
20000080,20000243,2013-10-27 17:30:08
20000303,20000665,2013-10-27 17:45:53
20000113,20000254,2013-10-27 17:52:56
20000450,20000600,2013-10-27 18:14:34
20000320,20000663,2013-10-27 18:20:15
20000362,20000623,2013-10-27 18:24:22
20000081,20000681,2013-10-27 18:25:11
20000254,20000506,2013-10-27 18:37:37
20000520,20000619,2013-10-27 18:47:01
20000157,20000527,2013-10-27 18:48:39
20000527,20000605,2013-10-27 18:48:49
20000074,20000671,2013-10-27 18:50:32
20000015,20000486,2013-10-27 18:54:10
20000044,20000197,2013-10-27 18:54:41
20000099,20000177,2013-10-27 18:54:51
20000288,20000604,2013-10-27 18:59:55
20000118,20000349,2013-10-27 19:02:00
20000026,20000333,2013-10-27 19:03:24
20000020,20000327,2013-10-27 19:04:53
20000524,20000684,2013-10-27 19:05:01
20000100,20000174,2013-10-27 19:09:19
20000570,20000619,2013-10-27 19:10:23
20000080,20000305,2013-10-27 19:10:34
20000516,20000684,2013-10-27 19:10:46
20000188,20000359,2013-10-27 19:49:58
20000080,20000674,2013-10-27 19:54:26
20000044,20000419,2013-10-27 19:55:19
20000351,20000476,2013-10-27 20:02:05
20000334,20000517,2013-10-27 20:06:09
20000080,20000600,2013-10-27 20:15:33
20000101,20000367,2013-10-27 20:45:03
20000267,20000333,2013-10-27 20:50:01
20000345,20000560,2013-10-27 20:54:29
20000334,20000653,2013-10-27 21:03:22
20000051,20000617,2013-10-27 21:18:52
20000321,20000529,2013-10-27 21:44:39
20000423,20000529,2013-10-27 21:54:51
20000179,20000362,2013-10-27 22:01:03
20000280,20000678,2013-10-27 22:24:42
20000020,20000321,2013-10-27 22:44:28
20000105,20000678,2013-10-27 22:46:28
20000003,20000334,2013-10-27 22:47:34
20000324,20000372,2013-10-27 22:48:57
20000254,20000307,2013-10-28 00:52:26
20000004,20000160,2013-10-28 02:35:25
20000395,20000503,2013-10-28 05:14:55
20000003,20000201,2013-10-28 05:24:10
20000288,20000333,2013-10-28 06:29:03
20000058,20000578,2013-10-28 07:30:30
20000199,20000577,2013-10-28 07:49:43
20000458,20000529,2013-10-28 07:59:13
20000051,20000060,2013-10-28 08:11:35
20000144,20000409,2013-10-28 08:37:57
20000554,20000640,2013-10-28 08:44:28
20000409,20000483,2013-10-28 08:53:34
20000039,20000187,2013-10-28 08:56:41
20000140,20000562,2013-10-28 08:59:00
20000048,20000508,2013-10-28 09:13:22
20000452,20000598,2013-10-28 09:16:48
20000324,20000502,2013-10-28 09:44:06
20000116,20000514,2013-10-28 09:50:30
20000187,20000440,2013-10-28 09:52:27
20000047,20000486,2013-10-28 09:53:29
20000041,20000487,2013-10-28 09:53:50
20000386,20000487,2013-10-28 09:54:50
20000119,20000376,2013-10-28 09:54:58
20000159,20000222,2013-10-28 09:56:22
20000021,20000222,2013-10-28 09:56:39
20000083,20000424,2013-10-28 09:58:12
20000177,20000431,2013-10-28 09:58:54
20000152,20000273,2013-10-28 09:58:55
20000328,20000534,2013-10-28 09:59:42
20000260,20000387,2013-10-28 10:00:44
20000381,20000549,2013-10-28 10:07:13
20000621,20000688,2013-10-28 10:15:12
20000114,20000398,2013-10-28 10:18:10
20000036,20000521,2013-10-28 10:24:29
20000138,20000432,2013-10-28 10:25:46
20000319,20000687,2013-10-28 10:30:03
20000327,20000370,2013-10-28 10:45:16
20000311,20000376,2013-10-28 10:53:32
20000496,20000517,2013-10-28 10:53:37
20000030,20000058,2013-10-28 10:54:28
20000031,20000602,2013-10-28 10:59:26
20000160,20000361,2013-10-28 10:59:32
20000031,20000393,2013-10-28 10:59:37
20000001,20000687,2013-10-28 11:11:13
20000431,20000687,2013-10-28 11:11:57
20000561,20000682,2013-10-28 11:14:11
20000594,20000682,2013-10-28 11:14:11
20000215,20000257,2013-10-28 11:21:46
20000041,20000617,2013-10-28 11:41:02
20000539,20000682,2013-10-28 12:02:41
20000050,20000352,2013-10-28 12:10:20
20000126,20000294,2013-10-28 12:11:02
20000294,20000571,2013-10-28 12:11:19
20000126,20000256,2013-10-28 12:13:44
